"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","Smz","Sdz"
"106",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.06,0,0.1,0.9,0.985,0.96,0.672,0.369,0.985,0.96,0.672,0.369,0.985,0.96,0.672,0.369,0.936,0.912,0.341,0.205,0.220336659610103,0.182389327688082
"107",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.07,0,0.1,0.9,0.991,0.982,0.667,0.473,0.991,0.982,0.667,0.473,0.991,0.982,0.667,0.473,0.957,0.948,0.337,0.26,0.236085770250776,0.191813883008419
"108",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.08,0,0.1,0.9,0.994,0.992,0.661,0.579,0.994,0.992,0.661,0.579,0.994,0.992,0.661,0.579,0.972,0.971,0.334,0.322,0.25203488089145,0.201438438328756
"109",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.09,0,0.1,0.9,0.997,0.997,0.656,0.679,0.997,0.997,0.656,0.679,0.997,0.997,0.656,0.679,0.982,0.985,0.33,0.389,0.268183991532123,0.211262993649092
"110",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.1,0,0.1,0.9,0.998,0.999,0.65,0.767,0.998,0.999,0.65,0.767,0.998,0.999,0.65,0.767,0.989,0.993,0.327,0.459,0.284533102172797,0.221287548969429
"111",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.1,0.9,0.917,0.474,0.787,0.05,0.917,0.474,0.787,0.05,0.917,0.474,0.787,0.05,0.724,0.453,0.424,0.05,0.146491106406735,0.146491106406735
"112",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.01,0,0.1,0.9,0.94,0.605,0.782,0.058,0.94,0.605,0.782,0.058,0.94,0.605,0.782,0.058,0.784,0.562,0.42,0.054,0.161240217047409,0.154915661727072
"113",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.959,0.725,0.776,0.084,0.959,0.725,0.776,0.084,0.959,0.725,0.776,0.084,0.836,0.667,0.416,0.067,0.176189327688082,0.163540217047409
"114",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.03,0,0.1,0.9,0.972,0.824,0.771,0.128,0.972,0.824,0.771,0.128,0.972,0.824,0.771,0.128,0.879,0.759,0.412,0.088,0.191338438328756,0.172364772367745
"115",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.982,0.897,0.766,0.191,0.982,0.897,0.766,0.191,0.982,0.897,0.766,0.191,0.913,0.836,0.408,0.117,0.206687548969429,0.181389327688082
"116",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.1,0.9,0.989,0.945,0.761,0.271,0.989,0.945,0.761,0.271,0.989,0.945,0.761,0.271,0.94,0.894,0.404,0.156,0.222236659610103,0.190613883008419
"117",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.993,0.973,0.755,0.366,0.993,0.973,0.755,0.366,0.993,0.973,0.755,0.366,0.96,0.936,0.4,0.203,0.237985770250776,0.200038438328756
"118",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.07,0,0.1,0.9,0.996,0.988,0.75,0.469,0.996,0.988,0.75,0.469,0.996,0.988,0.75,0.469,0.974,0.963,0.396,0.257,0.25393488089145,0.209662993649093
"119",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.998,0.995,0.745,0.575,0.998,0.995,0.745,0.575,0.998,0.995,0.745,0.575,0.984,0.98,0.392,0.318,0.270083991532123,0.219487548969429
"120",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.09,0,0.1,0.9,0.999,0.998,0.739,0.675,0.999,0.998,0.739,0.675,0.999,0.998,0.739,0.675,0.99,0.99,0.388,0.385,0.286433102172797,0.229512104289766
"121",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.999,0.999,0.734,0.763,0.999,0.999,0.734,0.763,0.999,0.999,0.734,0.763,0.994,0.995,0.384,0.454,0.30298221281347,0.239736659610103
